Unnamed: 0,url,proxy,comment,title,text,date,note
3079.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 17 (page 159),service clients accueillant,date expérience : 30 août 2021,22 sept. 2021,5
4840.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 18 (page 248),Très satisfait ....,Personnellement j m.sad interlocuteur savoir rapidement mettre confiance . souhaiter d personnel l image Monsieur . bon continuation,2 oct. 2020,5
613.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 14 (page 33),Client depuis plus de 5 ans avec…,"client 5 an totalénergie 5 an contrat 4 an direct énergie renouvellement totalenergie , moment problème survenir , faire court dire Totalenergies particulier appliquer bouclier tarifaire avare mensonge inexactitude noyer poisson respectrer contrat , aboutir augmenter prix kwh , prendre client pigeon résumé ! conseil faire confiance totalenergie . 
 venir lire réponse évidement apporter aucun solution , satisfaction bon couche pommade enduir , bien mieux ensuite ..... incroyable !",No date,1
3935.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 7 (page 206),Je remercie Sirine et Hocine super…,remercier Sirine Hocine super accueil bien conseiller,2 déc. 2024,5
4551.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 1 (page 238),Très satisfaite,"contact journée , réponse . site hyper simple .",13 nov. 2024,5
1167.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 5 (page 63),Service client déplorable,"souscrire option entretien chaudière . souscrire offre , attendre 1 an pouvoir rendez-vous . 
 fois rendez-vous poser , mari poser 1/2 journée plage horaire rendez-vous 8h 12h . 
 12h30 , présenter domicile . communication total énergie certifier rendez- prendre compte lieu . total énergie passer réalité traitant prestation . réclamation part , avèr traitant jamais information rendez-vous . perdre demi journée travail rien ! 
 demander rendez-vous , prestation lieu , échange perte demi journée , demander dédommagement prestation . 
 télé conseiller désagréable affirmer prestation gérer direct énergie . pourtant facture bien nom . 
 service client déplorable , prise compte demande client , vouloir traiter réclamation , prendre responsabilité . 
 venir perdre client manquer autour !",7 avr. 2023,1
3041.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 18 (page 159),Merci pour les économies réalisées.,économie réaliser .,13 déc. 2024,5
3593.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 4 (page 189),rapport qualité / prix,"tarif , information , site web ...",7 déc. 2024,5
,https://fr.trustpilot.com/review/eni.fr,gw-eu.lemonclub.io,comment 5 (page 32),J'ai résilié mon contrat chez Eni le 30…,"résilier contrat eni 30 avril 2021 jour état lieu . vérification index relever , facturer 572e résiliation "" consommation réel "" ! ! purement impossible : logement 32m2,bonne isolation thermique , radiateur inertie , 63e mensualité régler , aucun gros appareillage lave - vaisselle , seche ling , jacuzzi spa , congélateur .. contester facture indu improbable , rétorquer compteur Linky , neuf , défectueux . faux , vérification téléphonique effectuer Enedis . envoyer 2 société recouvrement ( aucun pouvoir ) , acquitter fois somme indu . être capable mettre dossier jour , factur régler suite . exiger enquête part ( régler 400e frais imputer démarche ) auprès enedis : préciser bien voisinage tordre copropriété , téléphoner Eni , raconter réussir facturer consommation compteur . Rien être ! 15 septembre 2021,alor déplacement professionnel , recevoir appel conseiller eni compétent , , confirmer abherrer impossible somme payer correspondre consommation . tourne service facturation jour être rembourser virement bancaire . jour recevoir sm 36008:""Nous informer procéder jour remboursement "" . mécène , correspondre Eni . être 13 octobre 2021,je aucun remboursement eni compte ! ! ? ? ? ! envoyer mail espace client semaine , aucun réponse . fuir prix écouter conseil bidon Papernest Selectra recommander vendre genre fournisseur . arnaque grand échelle , vol impunité . géant eni mériter condamner disparaître . discours réaction apprendre cœur préparer oublier expérience pareil . déconseiller fortement . professionnel électricité proposer heure creux transfert contrat . abomination , honte , pur scandale fournisseur énergie .",13 oct. 2021,1
1990.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 14 (page 104),Planète je taime,"prix attractif , écco session excellent ider faire attention , changer habitude douceur . petit participation planète ! ravir opter OCTOPUS recommander vivement .",22 déc. 2024,5
788.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 8 (page 43),Souscription traitée rapidement et le…,"souscription traiter rapidement petit bémol , simplement temps attente accéder utilisation service '' Ballon Eau Chaude '' ( attente 5heures envirion chauffer ) , nickel ( Rien déclarer : R.A.D. ) ... Cordialement . ! !",16 nov. 2023,4
4333.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 5 (page 226),Bonjour très cher contente de l accueil…très,Bonjour cher content l accueil service j aimer savoir document 50 euro carrefour recevoir beaucoup bon journée,20 nov. 2024,5
38.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,Comment 19 (Page 2),Bonne souscription,"excellente condition souscription excellent dialogue , 
 mise service urgence cher ..",12 janv. 2025,5
2866.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 3 (page 151),Bonne communication !,"communication extrêmement clair bien expliquée . augmentation , diminution , expliquer , pédagogique .",14 déc. 2024,5
379.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 7 (page 23),SERIEUX CONFORME AUX ANNONCES,serieu conforme annonce,24 janv. 2025,5
3453.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 4 (page 182),Service client au top.,date expérience : 06 décembre 2024,9 déc. 2024,5
5471.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 10 (page 285),Je remercie Agnès qui durant notre…,"remercier Agnès appel jour traiter efficacement rapidement demande . 

 recommander service Octopus !",22 oct. 2024,5
4016.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 8 (page 210),Jai appeler pour avoir plusieurs renseignement,"Jai appeler renseignement 
 tomber agréable professionnel écoute répondre question recommander vivement",29 nov. 2024,5
2421.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 19 (page 125),très bon accueil,date expérience : 31 janvier 2022,31 janv. 2022,5
2560.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 18 (page 132),Très bien,"conseiller compétent , aimable , efficace rassurant . remercie infiniment . heureux échange . .",1 janv. 2022,5
867.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 15 (page 47),Marine a été très réactive à ma…,marine être réactif problématique trouver meilleur solution contrat,16 janv. 2025,5
3875.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 7 (page 203),Des challenges et site facile,"challenge alimenter cagnotte réduire facture 
 site internet simple consulter",4 déc. 2024,5
1346.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 4 (page 72),Début décembre j’ai eu une personne…,début décembre consommation bon gest pratiquer mettre contribution,29 déc. 2022,5
1593.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 11 (page 84),Souscription simple et rapide,"souscription simple rapide , jour tarif élevé voir avenir erreur !",5 sept. 2022,4
5463.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 1 (page 281),0 ÉTOILE SI C'ÉTAIT POSSIBLE !!!,"0 étoile ! ! ! 
 fuyer tarif intéresser FEREZ suite ! ! 
 beaucoup victime ... 
 17 janvier déménager appartement maison résilier contrat forme contrat maison . être 8 mai jour 4 mois prélevé mensualitée ancien contrat nouvelle maison ! ! ! ! ! représenter aujourd' 200 250 euro total , total energie apparenter vol ! ! ! ! 10 coup fils auprès service client incompétence inmesurable ... fois promesse régler , demande patienter mois prélèvement indu effectuer aucun facture clôture parvenir . 
 face absence solution saisir médiateur énergie conseil faire cas litige . 
 service client gérer absolument problème impression manoeuvre voler siament . 
 déçu fournisseur ...",8 mai 2020,1
845.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 13 (page 46),Je n'ai que des éloges concernant…,"éloge octopu énergie . 

 facture clair , cagnote , inciter modération . 
 écoute arriver ...",16 janv. 2025,5
2291.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 9 (page 119),Pas trop de problèmes pour finaliser…,trop problème finaliser vouloir offre Essentielle retrouver offre Verte . couleur facile orienter visite site ...,5 mars 2022,4
2278.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 16 (page 118),Très satisfaite jusqu'à présent,date expérience : 08 mars 2022,8 mars 2022,5
509.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 17 (page 29),Une vraie tranquillité,"offre correspondre besoin engagement . mensualité correspondre consommation . 
 vrai tranquillité",22 janv. 2025,5
3784.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 2 (page 195),Contrat électricité résilié depuis…,"Contrat électricité résilier janvier 2021 aucun nouveau facture régule . 
 continuer prélever appeler semaine réponse rien bouger il falloir faire récupérer argent ? clairement vol",30 avr. 2021,1
5356.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 15 (page 279),top conseillere Anaïs,"conseiller Anaïs , pro renseignement . 
 conseiller . 
 recommander Octopus Energy .",24 oct. 2024,5
3747.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 5 (page 193),Le correspondant que j'ai eu au…,correspondant téléphone compétent fort sympathique .,7 mai 2021,5
528.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 9 (page 28),Insultes et menaces du service recouvrement,"insulte menace service recouvremer régler ! ! ! 50 euro ( minable part total brasser milliard bénéfice ) 

 Bonjour , client année total Energies , ramener client , choquer voir méthode service recouvremer : régler somme devoir , suite problème total voir paiement . droit appel service recouvrement , menacer , consentement prélever argent compte bancaire , argent mettre défaut banque rejet paiement , classer "" mauvais payeur "" insistance expliquer situation , "" note refuser payer , appliquer pénalité "" . 

 traire client fidèle année . 

 bénéfice total , trouver honteux minable , venir insulter menacer , 50 euro , payer ! 

 aimer méthode agressif manque respect .",6 mai 2024,1
4505.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 15 (page 235),Avis good J écris ce petit pour remercier la…,"j écrire petit remercier vraiment bien répondre demande . Écoute , réactivité perspicace réponse . expérience bon .",14 nov. 2024,5
2763.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 1 (page 143),Bien,bon courage 2021,17 nov. 2021,4
4152.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 10 (page 214),EFFICACITE,"moment efficace , perte temps explication simple compréhensible",13 févr. 2021,4
4512.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 10 (page 232),Excellent service,"conseiller courtoise , souscription rapide , demande vite être prendre compte .",7 déc. 2020,5
3002.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 20 (page 155),site web aisé à utiliser = changement…,site web aiser utiliser = changement fournisseur accès énergie facile,28 sept. 2021,5
2630.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 11 (page 137),Tarifs avantageux et excellent service…,"Tarifs avantageux excellent service client réactif écoute . 
 change taper 1,tapez 2,tapez 5 ... question vouloir renouveler appel opérateur raccrocher nez balade service . 
 cagnotte verser avoir consommer estimation . 15 pourcent kwh année * 0'14 ct déduire mensualité . négligeable .",No date,5
948.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 12 (page 52),Très bonne réactivité,"bon réactivité , réponse immédiat demande question .",15 janv. 2025,5
776.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 16 (page 42),Au top !,"passer total énergie auprès dire fournisseur low cost . satisfaite porte monnaie porte bien mieux . suivi site génial , clair détaillé , précieux conseil .",19 nov. 2023,5
4121.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 19 (page 212),J'ai eu une personne superbe au…,"superbe téléphone suivre dossier début fin , mérite 5 étoile ! !",19 févr. 2021,4
888.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 16 (page 48),Merci à Léa et Sirine,"Léa Sirine , personne professionnel compétent . savoir clarifier doute changement fournisseur électricité . 
 falloir personne confiance client .",16 janv. 2025,5
4105.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 3 (page 212),Harcèlement frauduleux !,"Harcèlement frauduleux ! 
 contacter Direct Énergie novembre dernier information tarif . proposer offre commercial demander IBAN . intéresser , décliner offre . jour tard recevoir facture mail . rien consenti signer répondre sens mail . direct Énergie répond mail stipuler résiliation contrat assortir frais résiliation . signifier réponse ( aucun contrat souscrire ) . 
 jour interpeller service recouvrement Direct Énergie mail téléphone lieu travail ( numéro téléphone jamais communiquer être noter commercial Direct Énergie contacter ) : réclame frais résiliation . 
 face pratique scandaleuse , souhaiter prendre chose sérieux . voir considérer harcèlement commercial prendre étrange proportion . souhaiter dépenser énergie affaire repose rien trouver injuste devoir répondre . temps Solventia service recouvrement direct Énergie continuer réclamer frais impunité ... évidemment supposer cas isolé .",22 févr. 2021,1
2153.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 11 (page 112),Gentillesse TOTAL ÉNERGIE,"gentillesse , rapidité . attendre scruter facture ..",7 avr. 2022,5
3774.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 12 (page 194),Le contact et la mise en place du…,"contact mise place contrat être facile . tarification attractif . agent montrer professionnel , disponible courtoi , répondre question . délai annoncer être respecter",1 mai 2021,5
1554.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 12 (page 82),merci merci atous,date expérience : 12 septembre 2022,12 sept. 2022,5
1718.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 2 (page 91),Expérience intéressante,"expérience intéressant , site enrichir améliorer doucement .",29 déc. 2024,4
2318.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 2 (page 121),Top Octopus …,trop bien incitatif cagnotte annuel récompenser économie énergie ! !,18 déc. 2024,5
3510.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 8 (page 181),Echanges clairs et précis invitant à la…,Echanges clair précis inviter confiance .,24 juin 2021,5
1829.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 13 (page 96),Nous sommes récompensés grâce à la…,"être récompenser grâce cagnotte diminuer consommation . 
 , être bien informer demander information consommation , être bien renseigner . 
 bémol ne avoir consommation euro l application .",26 déc. 2024,5
4943.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 1 (page 254),grosse arnaque,"gros arnaque , bel promesse faire diminuer coût électricité , edf 28 euro mois coup conseiller total direct energie proposer 23 euro mois fin année retrouve facture rattrapage 90 euro , coup total année 343 euro lieu 308 euro EDF supplément 35 euro rapport EDF année , année mensualité passer 37 euro ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! 
 menteur total direct energie conseillé 


 suite réponse total energie 14/09/2020 , comprendre bien mensualité indexé année précédent EDF ailleurs , 5 année précédent EDF gros évolution prix ( 1 euro mois an 1 an , prend 35 euro augmentation plus mensualité augmenter 14 euro mois année changer style consommation , excuser arnaque , donner facture 10 dernier année autant augmenter 12 mois 

 coup EDF mensualité 28 euro mois ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",No date,1
4700.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 18 (page 241),SOUSCRIPTION FACILE PAR TÉLÉPHONE,"valider intention participer achat grouper Macif ( mars 2020 ) , recevoir questionnaire mail , évaluer besoin énergie ; trouver LABORIEUX remplir , RENONCÉ . fin octobre 2020 , être contacter téléphone faire évaluation vif voix , apparaître bien facile faire , souscrire offre Direct Énergie",29 oct. 2020,5
2633.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 14 (page 137),Très satisfaite 😌,satisfaire 😌,15 déc. 2024,5
4555.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 5 (page 238),Avis positif pour l'instant.,"entretien téléphonique Octopus positif interlocuteur adorable , professionnel , compréhensive arrangeant .",13 nov. 2024,5
595.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 3 (page 34),Excellent accueil et excellente…,"excellent accueil excellent compétence Marie . 
 question pertinent 
 être fluide clair . 
 remercie .",21 janv. 2025,5
90.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 11 (page 5),Sidérant,"ca déplacer nombre population Afrique origine guerre Afrique ? 
 dizaine milliard bénéfice , rien année dernier , compter engraisser , rien tresorerie ? 
 aller jusque augmenter montant prélèvement mensuel , prévenir ! heureusement , francai protéger loi ! ! 
 conséquent , prochain prélèvement bloquer ! 
 demande opérer pays ? ? ? 
 servir pauvre employer essayer récupérer maximum pognon . 
 agir vergogne faire miroiter économie , cinéma '' éclaireur '' . vérité cas surconsommation client français , devoir acheter électricité pays voisin , prix supérieur prix vente ! 
 totale total !",27 déc. 2024,1
1861.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 19 (page 97),Très rapide et très efficace,"rapide efficace , vraiment professionnel humain , grand compréhension , aider lâcher jusque bout , rare honneur . heureux connaître service espérer garder , autour , minimum pouvoir faire suite incident vie retrouver hospitaliser courant noir total , 2 heure raccorder électricité . bravo merci .",28 juin 2022,5
1977.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 1 (page 104),Coût de l'energie,"faire économie énergie , but gratifier non punitif",22 déc. 2024,5
1204.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 2 (page 65),Professionnalisme des Equipes,date expérience : 11 décembre 2022,11 mars 2023,5
4410.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 20 (page 230),Service client au top du top 👍,"service client top top 👍 
 conseiller aimable , efficace .",17 nov. 2024,5
2284.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 2 (page 119),Selon mon compteur et ma conso,"compteur consommation , fournisseur total energie adapter situation . , énormément point friction mise contrat . 
 anticiper contactant tôt semaine , mercredi , souscrir électricité logement demande être prendre compte mercredi uniquement ais rappeler sensé recontacté jeudi ... final weekend temps , semaine électricité . aucun geste part 3 appel expliqué inconfort situtation . payer intervention urgence ( plus 100 euro ! ! ! ) , attendre expliquer plus b erreur venir . 
 mettre place méthode paiement vouloir . non , non falloir donner iban mettre place prélèvement automatique aller compte modifier moyen paiement . client faire ...",7 mars 2022,2
4958.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 8 (page 258),Puissance trop importante: abonnement plus cher.,"découvrir , grâce , pouvoir changer puissance compteur gratuitement .",2 nov. 2024,4
238.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 19 (page 13),La prise en charge etait rapide et les…,prise charge rapide conseiller reponder attentivement donner solution adéquate,7 oct. 2024,5
2991.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 8 (page 157),Une énergie verte,"énergie vert , tarif compétitif défi bon planète combo gagner fideliser client responsable !",13 déc. 2024,5
3214.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 12 (page 166),Mon entrée comme cliente dans le monde de totalenergy.,"admiratif prise charge conseiller , écoute patience rapidité facilité souscription , grand bravo .",25 août 2021,5
1827.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 11 (page 96),Demande de devis,"demander étude consommation électrique , Sarah bien conseiller type contrat approprié situation . 
 échange confiance !",26 déc. 2024,5
2973.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 10 (page 156),De vraies économies,"vraie économie , beau surpris bonus 
 baisse consommation . 
 fois proposer baisser débit compteur économiser abonnement . 
 manque appli android . 
 5 étoile , recommander entreprise .",13 déc. 2024,5
1959.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 3 (page 103),Satisfait et même un peu plus !,"Abonné 6 mois/1an , simplicité , transparence offre évolution . économie , cagnotte mettre place déduire facture",22 déc. 2024,4
3411.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 9 (page 176),FUYEZ!!!!!!!! COMMERCIAUX ARNAQUEURS PROFESSIONNELS,"Bonjour , publicité donner envier , hein ? démarchage alléchant ? fuir suite démarchage service septembre 2020 , signer contrat mensualité 58 sur mois , contrat être activer jusque mai , prétexte avoir bon numéro téléphone ( pourtant , numéro donner maint reprise ) . contrat non activer = 0 prélèvement . pourtant , avoir avoir RIB . ailleurs , agir faire enquête satisfaction sm , transmettre offre mail , , aucun problème , numéro bon aucun souci contacter . suite , début 2021 , recevoir facture régularisation exorbitant , absolument représentative 58€/mois annoncé départ . , apprendre service fidélisation contrat être vendre septembre mensonger facture erroner . , savoir réclamation être faire soin , conciliateur justice service concerner , aucun réel . lundi 12 juillet , nouveau réclamation être envoyer . facture afficher espace refléter absolument conseiller indiquer téléphone . mode paiement être changer consentement ... bref sincèremer ? Obliger faire appel justice gros lobby attarder sujet argent rentrer ? je situation ? attendre service compétent prendre contact janvier . normal ? appeler , "" réclamation cours traitement , service concerner revenir "" oui ? ? nouveau appel , nouveau réclamation discours , devoir , semaine , téléphone , ré-expliquer situation , jamais interlocuteur réellement suivre communication . bref aurez , quitter TOTALENERGIE , faire aucun hésitation croyez , expérience , faire bon publicité . croire être suffisamment patient , compréhensif , indulgent voir période , , être abus total . espérer sincèremer suite commentaire avoir réponse rapide , appel , mail , situation décanter , régler justice . souhaiter bon journée , bon courage télé-conseiller ligne clairement aider .",15 juil. 2021,1
1115.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 19 (page 60),Globalement content,"Globalement content . 
 avoir apprécier offre commercial partir . 
 apprécier éco-session gérer . 
 prendre consommation bas baser . panneau solaire être absent = 0 consommation aucun gain . bien 1ere fois .",10 janv. 2025,4
556.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 17 (page 29),Fournisseur fiable,"fournisseur fiable , total Énergies consommation journalier électricité donne conseil utile consommer . 
 grâce code parrainage 113221354 gagner 20 euro remise . 
 Estelle .",16 avr. 2024,4
4205.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 17 (page 219),Une société parfaite,"société parfait , service client top exister malheureusement jour . 
 changer rien , recommander .",24 nov. 2024,5
522.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 3 (page 28),Bon contact,bon contact ; rapidité ouverture dossier .,13 mai 2024,4
1106.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 4 (page 60),C'est parfait,"parfaire , super consommation , appeler conseiller renseigner super bien . beaucoup conseil aviser réduction économie énergie !",13 mai 2023,5
5555.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 13 (page 285),Très déçu,"Bonjour , 3 janvier 2020 , déçu regretter quitter EDF . 3 janvier 2020 recevoir facture 4/01/2020 3,54 euro ensuite facture 20/01/2020 34,32 euro ensuite facture 20/02/2020 89,19 euro dernier facture consommation estimer 71,37 euro . savoir voyager 28/01/2020 . départ prendre soin couper ( eau , électricité ... ) . comprendre facture élevé , voir bb 5 mois f2 28 MC . envoyer mail normal . comprendre . quitte .",12 mars 2020,1
3169.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 6 (page 167),Très bon service avec un travail…,bon service travail sérieux bon surprise client cagnotte offerte permettre faire diminuer facture énergie,12 déc. 2024,5
4443.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 13 (page 232),Délai attente un peu long sur la…,"Délai attent long plate - forme téléphonique accueil , prise charge efficacité conseiller compensent largement délai . satisfait service",16 nov. 2024,5
5144.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 3 (page 269),Transparence!,"octopu Energy distinguer fournisseur énergie transparent marché . politique tarifaire afficher ttc , coût cacher surpris , offrir clarté rare secteur . processus devis simplifier , accessible étape , comparaison décision facile consommateur . site web , bien structurer intuitif , ajoute impression transparence fiabilité . résumé , Octopus Energy établir standard élevé matière clarté simplicité – rien redire !",28 oct. 2024,5
2686.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 4 (page 139),Contrat de fourniture d'électricité en ligne,"contrat fourniture électricité souscrite ligne . demande renseignement nécessaire bien présenter ligne bien enregistrée . aucun perte temps jusque signature électronique . mail confirmation préciser étape restante délai habituel prise compte cas changement fournisseur . dérouler prévoir , impeccablement !",4 déc. 2021,5
1726.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 4 (page 91),Simple facile et rapide 👍👍👍,date expérience : 07 août 2022,7 août 2022,5
1670.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 8 (page 88),quelle sécurité pour le client qui confie son IBAN par téléphone?,"ensemble communication téléphone clair contrat souscrire nom mora 6 rue porte portanet 3èm étage Bordeaux , mise service compteur délai correct 22h , comprend sécurité confier téléphone IBAN code sm accord prélèvement .",22 août 2022,4
1760.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 4 (page 93),Octopus est un bon choix,Octopus bon choix facile gérer d accès aisé,28 déc. 2024,4
5564.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 3 (page 290),Des économies,adorer faire économie bénéficier cagnotte gagner mois gratuité énergie,21 oct. 2024,5
4994.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 4 (page 260),Application à améliorer,"idée cagnotte vigiler consommation . 
 contre bon ergonomie site Web application gestion compte consommation cruellement défaut",1 nov. 2024,4
2503.0,https://fr.trustpilot.com/review/totalenergies.fr,gw-eu.lemonclub.io,comment 1 (page 130),Souscription facile,bien souscription . conseiller professionnel agréable .,13 janv. 2022,5
1685.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 9 (page 89),Service très professionnel! et Sympathique!,"service professionnel , simplicité gestion contrat , explication clair offre , contact sympathique ! ! ! offre concurrentiel saisir! 👌 recommander 100 pourcent ! ! ! vous! 😊",30 déc. 2024,5
5064.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 3 (page 265),Retour d'expérience,"féliciter Justine professionalisme . 
 parfaitement répondre question cerise gâteau m ' changer offre électricité pouvoir bénéficier tarif avantageux . 
 reconnaissant .",30 oct. 2024,5
2218.0,https://fr.trustpilot.com/review/octopusenergy.fr,gw-eu.lemonclub.io,comment 2 (page 116),Fournisseur sérieux,"fournisseur sérieux sav irréprochable . 
 manque application mobile",19 déc. 2024,5
